id,name,age,gender,neighborhood,income,consuming_sweet_drinks
485,מתיה כץ,22,Female,עג'מי,5967,High
486,אהוד רובין,28,Male,יד אליהו,7285,Moderate
487,אילנה גבאי,36,Female,כרם התימנים,6396,Low
488,צדוק שפירא,35,Male,כרם התימנים,7706,Moderate
489,אריאל אזולאי,20,Male,עג'מי,5150,High
490,שחר פרידמן,37,Male,יד אליהו,6378,Low
491,שקמה לוי,45,Female,כרם התימנים,6548,Moderate
492,קרן אזולאי,31,Female,עג'מי,5472,Low
493,אבישי לוי,28,Male,יד אליהו,7425,Moderate
494,שחר מזרחי,37,Male,יד אליהו,6101,Low
495,רועי גבאי,36,Male,כרם התימנים,6103,Moderate
496,גל ביטון,31,Female,עג'מי,5339,High
497,אלקנה אזולאי,28,Male,כרם התימנים,7719,Low
498,סיגל אזולאי,30,Female,עג'מי,4906,High
499,לוי מזרחי,27,Male,כרם התימנים,6451,Moderate
500,עוזי דיין,20,Male,עג'מי,5301,High
501,אלעד סגל,37,Male,עג'מי,5799,High
502,ניר גולדברג,39,Male,עג'מי,4274,High
503,עזרא כץ,33,Male,עג'מי,4644,High
504,ניצן בר,31,Female,יד אליהו,7256,Moderate
505,ורד רובין,38,Female,כרם התימנים,6835,Low
506,יוסף כהן,21,Male,עג'מי,5939,High
507,אורי מזרחי,31,Male,כרם התימנים,6232,Moderate
508,תמיר כץ,21,Male,עג'מי,4831,High
509,אריאלה רובין,26,Female,כרם התימנים,7075,Low
510,איתן כץ,27,Male,יד אליהו,6579,Low
511,תמיר וייס,30,Male,עג'מי,4121,High
512,סתיו רובין,36,Female,יד אליהו,6654,Low
513,רינת פרץ,27,Female,כרם התימנים,7558,Low
514,רות כהן,41,Female,יד אליהו,7406,Low
515,דוד אוחיון,43,Male,עג'מי,4572,High
516,מאי בר,31,Female,יד אליהו,7594,Moderate
517,בנימין סגל,48,Male,כרם התימנים,6592,Moderate
518,רחב דוד,38,Female,כרם התימנים,7996,Moderate
519,שלומית אברהם,29,Female,כרם התימנים,6656,Low
520,יחזקאל חדד,23,Male,עג'מי,5827,High
521,תמיר לוי,27,Male,כרם התימנים,6819,Low
522,שקמה פרץ,25,Female,עג'מי,4987,Low
523,שמעון אברהם,25,Male,יד אליהו,6851,Low
524,דנה דיין,28,Female,כרם התימנים,6746,Moderate
525,ורד מזרחי,27,Female,עג'מי,5500,Low
526,רונית פרץ,25,Female,כרם התימנים,7336,Low
527,זכריה לוי,21,Male,עג'מי,4341,Low
528,אמירה דיין,20,Female,עג'מי,5771,High
529,מרים כהן,25,Female,כרם התימנים,7409,Low
530,דור מזרחי,28,Male,עג'מי,5855,High
531,בנימין סגל,45,Male,יד אליהו,6039,Moderate
532,ניצן אוחיון,33,Female,עג'מי,4831,High
533,עמית אוחיון,20,Male,עג'מי,4936,Low
534,ענת כץ,42,Female,יד אליהו,6527,Low
535,דנה וייס,44,Female,יד אליהו,6034,Moderate
536,דנה סגל,38,Female,יד אליהו,6427,Moderate
537,אילנה אוחיון,49,Female,יד אליהו,7365,Low
538,סתיו כץ,30,Female,כרם התימנים,7640,Low
539,נחום שפירא,42,Male,עג'מי,5461,Low
540,רם דוד,33,Male,יד אליהו,6967,Low
541,יגאל ביטון,30,Male,יד אליהו,6703,Moderate
542,לאה גולדברג,27,Female,עג'מי,4927,High
543,אילנה דיין,24,Female,עג'מי,5970,Low
544,מתן כהן,34,Male,כרם התימנים,6253,Low
545,אפרת רובין,30,Female,כרם התימנים,6100,Moderate
546,קרן כץ,28,Female,כרם התימנים,7725,Low
547,יאיר רובין,29,Male,עג'מי,5913,High
548,ליה גבאי,49,Female,כרם התימנים,7701,Low
549,מיכאל גולדברג,30,Male,כרם התימנים,6424,Low
550,מאי מזרחי,34,Female,עג'מי,4035,High
551,אלה סגל,53,Female,כרם התימנים,6818,Low
552,ניצן גבאי,22,Female,עג'מי,4127,Low
553,גדעון בר,39,Male,כרם התימנים,7320,Low
554,רועי מזרחי,27,Female,כרם התימנים,7734,Low
555,דבורה דוד,35,Female,כרם התימנים,6009,Moderate
556,שרה כהן,34,Female,יד אליהו,6110,Low
557,ראובן גבאי,42,Male,כרם התימנים,6617,Low
558,מיכאל כץ,34,Male,עג'מי,4099,High
559,אורי בר,33,Male,יד אליהו,6584,Moderate
560,דבורה אברהם,26,Female,עג'מי,5247,Low
561,אפרת מזרחי,21,Female,עג'מי,5150,High
562,יאיר ביטון,35,Male,כרם התימנים,6298,Moderate
563,עזרא חדד,23,Male,עג'מי,5504,High
564,יאיר לוי,30,Male,כרם התימנים,6721,Low
565,זאב מזרחי,30,Male,כרם התימנים,6331,Low
566,דוד גולדברג,32,Male,כרם התימנים,6073,Low
567,נתן דיין,25,Male,עג'מי,5745,Low
568,אלון גולדברג,28,Male,כרם התימנים,7963,Moderate
569,גד מזרחי,21,Male,עג'מי,5772,High
570,ענת פרידמן,28,Female,יד אליהו,7187,Low
571,רם גבאי,27,Male,יד אליהו,6509,Low
572,ירמיהו לוי,25,Male,עג'מי,4032,Low
573,איתי מזרחי,44,Male,כרם התימנים,7719,Moderate
574,ליאור סגל,33,Male,כרם התימנים,7062,Low
575,שיר סגל,29,Female,יד אליהו,7404,Moderate
576,אור כץ,35,Male,יד אליהו,6046,Low
577,גדעון בר,35,Male,עג'מי,5020,High
578,מטל דוד,26,Female,יד אליהו,6047,Low
579,אברהם כץ,26,Male,יד אליהו,7237,Low
580,שמשון חדד,29,Male,כרם התימנים,6882,Low
581,דור רובין,26,Male,יד אליהו,6422,Low
582,שלמה בר,29,Male,יד אליהו,6033,Moderate
583,בנימין אזולאי,44,Male,עג'מי,4820,High
584,אביב סגל,46,Female,יד אליהו,7085,Moderate
585,יהודית פרידמן,45,Female,יד אליהו,6699,Moderate
586,נדב מזרחי,42,Male,כרם התימנים,6176,Moderate
587,זכריה פרץ,34,Male,כרם התימנים,7905,Moderate
588,שחר מזרחי,25,Female,יד אליהו,6767,Moderate
589,ראובן פרידמן,23,Male,עג'מי,5798,Low
590,ענת מזרחי,25,Female,כרם התימנים,7143,Moderate
591,מתיה בר,37,Female,עג'מי,5824,Low
592,תמיר חדד,27,Male,יד אליהו,6655,Low
593,רחל פרץ,33,Female,עג'מי,5334,High
594,יענה אברהם,26,Female,כרם התימנים,7864,Low
595,רבקה בר,44,Female,יד אליהו,7443,Low
596,יהודה חדד,37,Male,כרם התימנים,7687,Moderate
597,סתיו כהן,27,Female,עג'מי,4831,High
598,כלב סגל,42,Male,יד אליהו,6002,Moderate
599,חנוך דוד,27,Male,כרם התימנים,6570,Moderate
600,יגאל גולדברג,28,Male,כרם התימנים,7358,Low
601,יהונתן ביטון,45,Male,כרם התימנים,6499,Low
602,מרים אוחיון,31,Female,יד אליהו,7979,Moderate
603,יצחק בר,21,Male,עג'מי,4971,High
604,חביבה פרץ,40,Female,יד אליהו,7389,Low
605,אבישי פרץ,32,Male,עג'מי,4124,Low
606,יגאל וייס,23,Male,עג'מי,5137,High
607,אליהו סגל,22,Male,עג'מי,5409,High
608,אריאלה רובין,29,Female,יד אליהו,6010,Low
609,מעיין בר,40,Female,עג'מי,5115,Low
610,ראובן אזולאי,37,Male,כרם התימנים,6163,Moderate
611,טל פרץ,28,Female,כרם התימנים,7179,Moderate
612,ליה מזרחי,28,Female,יד אליהו,7556,Low
613,שמואל אוחיון,34,Male,כרם התימנים,7001,Moderate
614,אלון בר,35,Male,יד אליהו,6366,Low
615,אבשלום ביטון,26,Male,יד אליהו,6874,Low
616,יענה דוד,47,Female,יד אליהו,7390,Low
617,אלעזר פרץ,30,Male,עג'מי,5216,Low
618,אמירה בר,32,Female,כרם התימנים,7729,Low
619,דוד סגל,26,Male,כרם התימנים,7125,Low
620,עופר סגל,48,Male,עג'מי,5402,High
621,נוגה כהן,37,Female,יד אליהו,6765,Moderate
622,זבולון ביטון,35,Male,יד אליהו,6910,Moderate
623,טל דיין,29,Male,יד אליהו,6048,Moderate
624,יהודית בר,30,Female,יד אליהו,6055,Low
625,יחיאל ביטון,31,Male,עג'מי,5066,High
626,עזרא וייס,36,Male,כרם התימנים,6760,Low
627,אלונה גבאי,31,Female,עג'מי,5803,High
628,גמליאל מזרחי,32,Female,כרם התימנים,6050,Low
629,אלון סגל,26,Male,יד אליהו,6379,Moderate
630,עינב אוחיון,22,Female,עג'מי,4185,High
631,ניר ביטון,38,Male,יד אליהו,6322,Low
632,שלמה דיין,26,Male,יד אליהו,7018,Moderate
633,שקד דוד,27,Female,כרם התימנים,6028,Low
634,יצחק אוחיון,21,Male,עג'מי,5750,High
635,עדן רובין,30,Female,יד אליהו,7716,Moderate
636,לירון גולדברג,23,Female,עג'מי,4558,High
637,נעמה וייס,28,Female,יד אליהו,6359,Low
638,חוה בר,32,Female,יד אליהו,6961,Low
639,נחמיה אזולאי,23,Male,עג'מי,4833,High
640,שלמה פרידמן,26,Male,יד אליהו,7065,Moderate
641,תמיר וייס,45,Male,יד אליהו,7888,Low
642,רועי וייס,39,Female,עג'מי,4852,Low
643,נירית כץ,40,Female,כרם התימנים,6307,Moderate
644,הילה סגל,20,Female,עג'מי,4170,Low
645,יעלי סגל,39,Female,יד אליהו,6804,Low
646,לירון אוחיון,25,Female,יד אליהו,6541,Low
647,אלונה אזולאי,36,Female,עג'מי,4199,High
648,שלומית אברהם,25,Female,יד אליהו,7215,Low
649,גל כהן,39,Female,כרם התימנים,6488,Low
650,רועי גבאי,36,Female,כרם התימנים,7705,Moderate
651,איתי ביטון,26,Male,כרם התימנים,6906,Moderate
652,תמר אברהם,36,Female,עג'מי,5669,Low
653,אמנון חדד,33,Male,עג'מי,4497,High
654,עודד ביטון,37,Male,כרם התימנים,7538,Low
655,דבורה וייס,28,Female,כרם התימנים,6570,Moderate
656,רחב סגל,25,Female,כרם התימנים,6921,Moderate
657,מתיה דיין,29,Female,יד אליהו,6864,Low
658,שמשון אברהם,25,Male,כרם התימנים,7339,Low
659,יגאל חדד,48,Male,כרם התימנים,7337,Low
660,בר כהן,27,Female,כרם התימנים,6234,Moderate
661,אלעד וייס,29,Male,כרם התימנים,6632,Moderate
662,שלמה רובין,20,Male,עג'מי,4760,Low
663,אלה חדד,30,Female,עג'מי,5254,Low
664,קרן סגל,32,Female,כרם התימנים,6822,Moderate
665,יסמין פרץ,33,Female,יד אליהו,6914,Low
666,ירמיהו גולדברג,40,Male,עג'מי,4565,High
667,זוהר אברהם,29,Female,כרם התימנים,6922,Moderate
668,מזל וייס,32,Female,יד אליהו,7015,Low
669,אדווה מזרחי,29,Female,כרם התימנים,7011,Low
670,נטלי דיין,22,Female,עג'מי,4576,Low
671,רונה חדד,29,Female,כרם התימנים,7852,Moderate
672,רון רובין,29,Male,יד אליהו,6925,Low
673,בת-שבע אזולאי,39,Female,כרם התימנים,6909,Low
674,טל כץ,35,Male,עג'מי,5204,High
675,אלקנה לוי,26,Male,כרם התימנים,6446,Low
676,נועה דיין,30,Female,יד אליהו,6058,Low
677,שיר וייס,29,Female,כרם התימנים,7701,Low
678,אלון דוד,40,Male,כרם התימנים,7665,Low
679,גבריאל אוחיון,31,Male,יד אליהו,6715,Moderate
680,צבי פרידמן,38,Male,יד אליהו,6578,Moderate
681,אחינועם דוד,48,Female,עג'מי,5939,Low
682,חוה וייס,38,Female,עג'מי,4512,Low
683,דן בר,53,Male,יד אליהו,6354,Low
684,עדן אזולאי,35,Female,יד אליהו,6826,Low
685,ליאת כהן,28,Female,יד אליהו,6219,Low
686,מלכה ביטון,33,Female,יד אליהו,7212,Low
687,שקמה כהן,41,Female,יד אליהו,7179,Moderate
688,רועי שפירא,29,Female,עג'מי,4286,High
689,אלה פרידמן,29,Female,יד אליהו,7884,Low
690,יסמין אזולאי,27,Female,יד אליהו,7146,Moderate
691,אסתר סגל,43,Female,יד אליהו,7565,Moderate
692,רמי רובין,50,Male,יד אליהו,6379,Moderate
693,רם אוחיון,22,Male,עג'מי,5921,High
694,יגאל רובין,25,Male,כרם התימנים,6579,Moderate
695,יחזקאל ביטון,22,Male,עג'מי,5565,Low
696,גדעון ביטון,25,Male,כרם התימנים,7657,Low
697,עזרא גולדברג,25,Male,יד אליהו,7947,Low
698,מעכה גולדברג,23,Female,עג'מי,5721,High
699,אריאלה ביטון,32,Female,יד אליהו,6217,Moderate
700,אהוד אברהם,36,Male,עג'מי,5221,Low
701,אהרון רובין,39,Male,יד אליהו,7106,Low
702,עדי אזולאי,28,Male,יד אליהו,6320,Moderate
703,לירון דיין,23,Female,עג'מי,4468,High
704,מאי פרץ,26,Female,כרם התימנים,6798,Moderate
705,אברהם פרידמן,26,Male,כרם התימנים,6842,Low
706,תמר לוי,41,Female,עג'מי,4135,High
707,תפארת כץ,30,Female,כרם התימנים,7536,Low
708,ראובן כהן,37,Male,כרם התימנים,6330,Low
709,גיל לוי,46,Male,עג'מי,4506,High
710,אמיר אברהם,28,Male,עג'מי,4602,High
711,מעכה ביטון,37,Female,יד אליהו,6627,Moderate
712,שמואל בר,29,Male,יד אליהו,7829,Low
713,זאב דיין,30,Male,יד אליהו,7634,Moderate
714,חגית וייס,30,Female,יד אליהו,7140,Moderate
715,שמעון דוד,26,Male,יד אליהו,6852,Low
716,חנוך פרץ,21,Male,עג'מי,5914,High
717,דוד חדד,30,Male,עג'מי,5781,Low
718,נועם כץ,28,Male,עג'מי,5931,Low
719,עמוס ביטון,51,Male,יד אליהו,7410,Moderate
720,שמחה כהן,28,Male,יד אליהו,7379,Moderate
721,שי לוי,27,Male,יד אליהו,7564,Low
722,מאי פרידמן,26,Female,עג'מי,4360,High
723,אמירה אוחיון,26,Female,יד אליהו,6022,Low
724,אביגיל פרץ,30,Female,כרם התימנים,7242,Low
725,אדה בר,26,Female,עג'מי,4032,High
726,מתיה גבאי,31,Female,יד אליהו,6782,Low
727,אלון דיין,30,Male,יד אליהו,7494,Moderate
728,גל בר,26,Female,יד אליהו,7827,Moderate
729,שני רובין,28,Female,כרם התימנים,7622,Low
730,אחינועם שפירא,34,Female,יד אליהו,7055,Low
731,עמוס וייס,21,Male,עג'מי,5476,High
732,אפרת וייס,36,Female,כרם התימנים,7403,Moderate
733,סתיו סגל,29,Female,יד אליהו,7426,Low
734,נדב כהן,23,Male,עג'מי,5460,Low
735,שלמה כהן,30,Male,יד אליהו,7630,Moderate
736,אור דיין,28,Male,עג'מי,4679,High
737,לי אוחיון,28,Female,כרם התימנים,6694,Low
738,רנית לוי,22,Female,עג'מי,4321,High
739,הדס רובין,33,Female,כרם התימנים,6784,Low
740,חגי סגל,36,Male,יד אליהו,7117,Moderate
741,יהודה שפירא,26,Male,כרם התימנים,6302,Low
742,רינת סגל,21,Female,עג'מי,4598,High
743,שמחה לוי,25,Male,יד אליהו,7179,Low
744,עוזי וייס,31,Male,כרם התימנים,6818,Moderate
745,עזרא פרידמן,30,Male,כרם התימנים,6533,Low
746,שקד מזרחי,32,Female,עג'מי,4851,Low
747,מיכאל פרידמן,48,Male,עג'מי,4836,High
748,תפארת וייס,21,Female,עג'מי,5260,High
749,שמעון סגל,37,Male,כרם התימנים,6533,Low
750,אביב אזולאי,39,Female,כרם התימנים,6444,Low
751,צהלה כץ,26,Female,כרם התימנים,7779,Moderate
752,זמירה ביטון,21,Female,עג'מי,5226,High
753,גיל וייס,33,Male,עג'מי,5944,High
754,אווה אוחיון,36,Female,כרם התימנים,6741,Low
755,נעמה שפירא,36,Female,יד אליהו,7909,Low
756,אמירה שפירא,26,Female,יד אליהו,7808,Low
757,לירון וייס,40,Male,עג'מי,4491,High
758,סיגל סגל,27,Female,יד אליהו,6211,Moderate
759,אפרת שפירא,30,Female,יד אליהו,7636,Low
760,חביבה דוד,44,Female,עג'מי,4908,High
761,רחל ביטון,28,Female,יד אליהו,7396,Low
762,יעלי שפירא,32,Female,עג'מי,5355,High
763,לי גולדברג,38,Female,כרם התימנים,7362,Low
764,רועי דיין,41,Female,עג'מי,5446,High
765,ענת דוד,30,Female,כרם התימנים,6391,Moderate
766,צהלה חדד,26,Female,כרם התימנים,6574,Low
767,שלמה רובין,28,Male,כרם התימנים,6488,Moderate
768,ענת סגל,39,Female,כרם התימנים,6292,Moderate
769,שלומית רובין,28,Female,יד אליהו,7900,Low
770,רון ביטון,21,Male,עג'מי,4994,Low
771,אור אוחיון,24,Male,עג'מי,5629,Low
772,כלב ביטון,28,Male,יד אליהו,7864,Moderate
773,יעקב כהן,29,Male,כרם התימנים,6456,Moderate
774,אלון אוחיון,29,Male,עג'מי,5834,High
775,תפארת לוי,21,Female,עג'מי,5506,High
776,גילה בר,35,Female,יד אליהו,7907,Moderate
777,דינה אזולאי,23,Female,עג'מי,5082,Low
778,גדעון דוד,26,Male,כרם התימנים,7418,Moderate
779,אבשלום פרץ,43,Male,יד אליהו,6961,Low
780,רחל אזולאי,26,Female,כרם התימנים,6024,Moderate
781,אדה אברהם,29,Female,עג'מי,4579,Low
782,חגית ביטון,28,Female,כרם התימנים,7360,Moderate
783,הדס אזולאי,36,Female,יד אליהו,6849,Moderate
784,עמוס ביטון,24,Male,עג'מי,5344,High
785,יששכר כהן,51,Male,כרם התימנים,7406,Moderate
786,רחל אוחיון,20,Female,עג'מי,5785,High
787,שקמה רובין,28,Female,יד אליהו,7055,Low
788,נעמה דיין,38,Female,יד אליהו,7074,Moderate
789,דור ביטון,37,Male,כרם התימנים,6323,Moderate
790,עמית חדד,45,Male,יד אליהו,6021,Low
791,נפתלי רובין,30,Male,כרם התימנים,6168,Moderate
792,דפנה אזולאי,48,Female,יד אליהו,6569,Low
793,שקד פרידמן,25,Female,כרם התימנים,6987,Low
794,אור אזולאי,39,Male,יד אליהו,6366,Moderate
795,משה לוי,40,Male,יד אליהו,7494,Moderate
796,נעמי לוי,25,Female,כרם התימנים,7163,Moderate
797,לירון כהן,44,Female,כרם התימנים,6944,Low
798,בר אזולאי,26,Female,כרם התימנים,7428,Moderate
799,צבי ביטון,35,Male,כרם התימנים,6448,Low
800,אבנר פרידמן,32,Male,יד אליהו,7236,Moderate
801,אלה דוד,29,Female,יד אליהו,6252,Moderate
802,אירית בר,30,Female,כרם התימנים,7123,Low
803,דוד אברהם,37,Male,עג'מי,4353,Low
804,זוהר דיין,31,Female,עג'מי,4701,High
805,בר גבאי,29,Female,עג'מי,5268,High
806,אבשלום אוחיון,32,Male,כרם התימנים,7451,Moderate
807,נתן פרידמן,35,Male,כרם התימנים,6919,Low
808,שקמה דיין,28,Female,יד אליהו,6471,Moderate
809,מיכאל וייס,27,Male,יד אליהו,6662,Moderate
810,בת-שבע דיין,37,Female,יד אליהו,6555,Moderate
811,רועי אוחיון,44,Male,עג'מי,4969,Low
812,בנימין דיין,21,Male,עג'מי,4553,Low
813,יענה כץ,28,Female,כרם התימנים,6670,Low
814,יעקב כהן,45,Male,יד אליהו,7556,Moderate
815,צבי גולדברג,46,Male,יד אליהו,7434,Low
816,דפנה פרץ,36,Female,כרם התימנים,6616,Low
817,שושנה חדד,27,Female,כרם התימנים,7491,Low
818,מתיה דיין,37,Female,יד אליהו,6648,Moderate
819,זאב לוי,44,Male,כרם התימנים,6418,Low
820,אשר אברהם,21,Male,עג'מי,5099,High
821,זכריה וייס,28,Male,יד אליהו,7733,Moderate
822,גדעון סגל,50,Male,יד אליהו,6210,Low
823,מטל וייס,27,Female,יד אליהו,7532,Low
824,ענת ביטון,25,Female,כרם התימנים,6532,Moderate
825,נדב פרידמן,29,Male,עג'מי,5720,Low
826,יואב רובין,30,Male,יד אליהו,6642,Low
827,ורד דיין,47,Female,כרם התימנים,6852,Low
828,מעכה כץ,28,Female,עג'מי,4096,High
829,יעלי כהן,29,Female,יד אליהו,7062,Moderate
830,תמר לוי,45,Female,כרם התימנים,7979,Moderate
831,ניצן כהן,22,Female,עג'מי,5850,High
832,נעמה אוחיון,26,Female,כרם התימנים,7866,Moderate
833,עזרא חדד,29,Male,יד אליהו,7160,Moderate
834,מטל דוד,35,Female,כרם התימנים,7962,Low
835,עומר ביטון,29,Male,יד אליהו,6322,Moderate
836,גבריאל גבאי,33,Male,יד אליהו,6847,Moderate
837,מרים דוד,41,Female,כרם התימנים,6983,Moderate
838,אשר ביטון,29,Male,יד אליהו,7021,Moderate
839,מלכה כהן,44,Female,עג'מי,4094,High
840,עדי אוחיון,24,Male,עג'מי,4651,High
841,תמר כהן,48,Female,עג'מי,4295,High
842,קרן חדד,26,Female,יד אליהו,6119,Low
843,רחב אוחיון,28,Female,עג'מי,5474,High
844,שלמה לוי,33,Male,כרם התימנים,6288,Low
845,ורד פרידמן,26,Female,כרם התימנים,6436,Moderate
846,אלקנה סגל,31,Male,עג'מי,5374,High
847,גדעון אזולאי,27,Male,יד אליהו,6981,Low
848,רות אוחיון,50,Female,עג'מי,4673,Low
849,אסף גולדברג,22,Male,עג'מי,4636,Low
850,מאי אברהם,27,Female,כרם התימנים,7616,Low
851,ניצן כהן,50,Female,יד אליהו,6349,Moderate
852,יעלי פרידמן,36,Female,יד אליהו,7955,Low
853,עופר אזולאי,28,Male,יד אליהו,6086,Low
854,דינה בר,49,Female,יד אליהו,7890,Low
855,אמנון דוד,53,Male,כרם התימנים,7328,Moderate
856,אלחנן בר,37,Male,יד אליהו,6227,Low
857,שחר בר,32,Female,עג'מי,4490,Low
858,עמיחי סגל,29,Male,יד אליהו,7338,Moderate
859,יענה דוד,22,Female,עג'מי,5087,Low
860,בועז פרידמן,32,Male,עג'מי,4499,High
861,חן מזרחי,32,Female,יד אליהו,6215,Low
862,רועי גולדברג,33,Male,עג'מי,5428,High
863,מלכה דיין,26,Female,יד אליהו,7747,Low
864,אסף שפירא,28,Male,יד אליהו,6649,Low
865,צפורה אוחיון,26,Female,עג'מי,4154,Low
866,לי בר,39,Female,כרם התימנים,7617,Moderate
867,אלה פרידמן,29,Female,כרם התימנים,7090,Moderate
868,יצחק גבאי,27,Male,כרם התימנים,7696,Moderate
869,גמליאל מזרחי,40,Female,כרם התימנים,6534,Low
870,אלונה סגל,39,Female,כרם התימנים,7368,Low
871,אירית דיין,41,Female,כרם התימנים,6501,Low
872,נועה לוי,29,Female,יד אליהו,6365,Moderate
873,מאיר לוי,36,Male,יד אליהו,6989,Low
874,אביב אוחיון,28,Male,כרם התימנים,7384,Moderate
875,יצחק סגל,27,Male,עג'מי,4066,Low
876,אורי רובין,38,Male,יד אליהו,7183,Low
877,מתיה בר,43,Female,כרם התימנים,6223,Low
878,ליאת גולדברג,38,Female,כרם התימנים,6791,Low
879,אלה ביטון,36,Female,כרם התימנים,6101,Low
880,אור רובין,24,Male,עג'מי,5788,High
881,רבקה חדד,20,Female,עג'מי,4178,High
882,כלב אוחיון,26,Male,יד אליהו,7837,Moderate
883,יגאל וייס,21,Male,עג'מי,5819,High
884,אווה גולדברג,25,Female,יד אליהו,7653,Low
885,יוסף כהן,31,Male,יד אליהו,7363,Moderate
886,נעמי מזרחי,29,Female,עג'מי,5304,High
887,יהודה פרידמן,36,Male,כרם התימנים,7392,Moderate
888,אלחנן רובין,30,Male,כרם התימנים,7604,Low
889,עדי פרץ,25,Male,כרם התימנים,7514,Moderate
890,סתיו חדד,34,Female,עג'מי,4884,High
891,סיגל מזרחי,23,Female,עג'מי,5556,High
892,הילה כהן,39,Female,עג'מי,4634,High
893,אירית וייס,35,Female,עג'מי,5230,High
894,אביב אוחיון,33,Male,כרם התימנים,7564,Moderate
895,יגאל מזרחי,28,Male,יד אליהו,6297,Low
896,טל דיין,28,Female,עג'מי,5906,High
897,עדי לוי,38,Male,כרם התימנים,7207,Moderate
898,נעמי ביטון,45,Female,עג'מי,5577,High
899,נדב פרידמן,34,Male,כרם התימנים,7892,Low
900,אליהו אוחיון,36,Male,יד אליהו,7806,Low
901,עמיחי דיין,40,Male,עג'מי,5584,High
902,טל מזרחי,26,Female,יד אליהו,6221,Low
903,אריאלה פרץ,41,Female,כרם התימנים,6502,Moderate
904,זכריה סגל,36,Male,עג'מי,4277,Low
905,רנית אזולאי,30,Female,עג'מי,4476,Low
906,יואב וייס,26,Male,כרם התימנים,6949,Moderate
907,שלמה מזרחי,35,Male,כרם התימנים,7477,Moderate
908,נעמה גולדברג,35,Female,עג'מי,5570,High
909,הדס אוחיון,24,Female,עג'מי,5914,High
910,יסמין סגל,34,Female,יד אליהו,7338,Low
911,ניר פרידמן,43,Male,עג'מי,4986,High
912,ענת גבאי,25,Female,כרם התימנים,6616,Low
913,אלון גבאי,33,Male,יד אליהו,6825,Moderate
914,איתן אברהם,21,Male,עג'מי,5468,Low
915,אחינועם ביטון,27,Female,כרם התימנים,6736,Moderate
916,עופר שפירא,25,Male,כרם התימנים,7566,Low
917,רות גולדברג,40,Female,עג'מי,4370,High
918,שמואל אוחיון,33,Male,יד אליהו,7889,Moderate
919,לי כהן,49,Female,כרם התימנים,6921,Moderate
920,דפנה פרץ,28,Female,יד אליהו,6819,Moderate
921,גד רובין,39,Male,כרם התימנים,6064,Moderate
922,הילה לוי,31,Female,יד אליהו,7723,Low
923,זבולון פרץ,38,Male,עג'מי,4936,High
924,מורן גולדברג,26,Female,יד אליהו,6636,Moderate
925,אפרת פרץ,29,Female,כרם התימנים,6736,Low
926,שרה חדד,43,Female,עג'מי,4478,High
927,זכריה חדד,21,Male,עג'מי,4036,High
928,יואב ביטון,38,Male,יד אליהו,6746,Low
929,נדב ביטון,29,Male,כרם התימנים,7523,Moderate
930,יעל סגל,32,Female,עג'מי,5378,Low
931,שי וייס,43,Male,כרם התימנים,7435,Moderate
932,גדעון בר,25,Male,כרם התימנים,7039,Moderate
933,סתיו דוד,32,Female,יד אליהו,6839,Moderate
934,ברק מזרחי,29,Male,עג'מי,4782,High
935,מתן מזרחי,25,Male,יד אליהו,7026,Moderate
936,עמית כץ,40,Male,יד אליהו,6626,Low
937,יהונתן כץ,23,Male,עג'מי,4825,High
938,אריאלה לוי,55,Female,כרם התימנים,6902,Low
939,שני וייס,20,Female,עג'מי,5441,High
940,חן אוחיון,25,Female,כרם התימנים,6812,Low
941,אליהו אזולאי,48,Male,יד אליהו,6222,Moderate
942,לירון פרידמן,34,Female,יד אליהו,7788,Moderate
943,לירון רובין,20,Female,עג'מי,4179,Low
944,דור אזולאי,33,Male,יד אליהו,6538,Low
945,יהודה גבאי,25,Male,כרם התימנים,6396,Low
946,שמעון סגל,30,Male,יד אליהו,7908,Moderate
947,אמיר מזרחי,31,Male,כרם התימנים,7181,Low
948,דוד דוד,40,Male,כרם התימנים,7412,Moderate
949,רינת וייס,21,Female,עג'מי,5911,High
950,ליאת אזולאי,27,Female,עג'מי,4023,Low
951,יעלי כהן,34,Female,כרם התימנים,7070,Moderate
952,גל כץ,37,Female,יד אליהו,6937,Low
953,מיכה רובין,25,Male,כרם התימנים,6845,Moderate
954,אלקנה גולדברג,30,Male,יד אליהו,7963,Low
955,עדן ביטון,25,Female,יד אליהו,7471,Low
956,עמנואל פרץ,36,Male,עג'מי,4446,High
957,מעיין חדד,21,Female,עג'מי,5802,High
958,לאה פרידמן,33,Female,יד אליהו,6507,Low
959,פנינה אזולאי,26,Female,עג'מי,5826,Low
960,יובל גבאי,30,Male,עג'מי,5614,Low
961,גיל כהן,38,Male,יד אליהו,6172,Moderate
962,רמי כהן,34,Male,יד אליהו,7595,Low
963,תמיר דיין,25,Male,עג'מי,5932,High
964,דן אוחיון,43,Male,כרם התימנים,6312,Low
965,שמחה וייס,30,Male,כרם התימנים,6998,Low
966,חביבה דיין,38,Female,עג'מי,5796,High
967,נוגה חדד,31,Female,יד אליהו,6120,Low
968,אהוד דוד,25,Male,כרם התימנים,6124,Low
969,נפתלי אוחיון,29,Male,עג'מי,4016,High
970,שקמה דוד,36,Female,עג'מי,4979,Low
971,אסתר כהן,28,Female,יד אליהו,7090,Moderate
972,רפאל דיין,40,Male,כרם התימנים,6519,Moderate
